"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol","significant_logFC1","significant_logFC2","significant_logFC3"
0.610502851009757,8.01232974844688,2.01123376278707,0.0506206176689986,0.895409611878501,-3.88563542495587,"KIF1C","Not significant","Not significant","Not significant"
-0.564383387384202,9.96849224956812,-2.01078783133841,0.0506695868056751,0.895409611878501,-3.88612313062714,"UBE2L3","Not significant","Not significant","Not significant"
0.48447092695272,8.1873218498844,2.01075235963933,0.0506734838279534,0.895409611878501,-3.88616192175729,"LHPP","Not significant","Not significant","Not significant"
-0.757147656541615,7.6740843765439,-2.01030660509995,0.0507224778564421,0.895409611878501,-3.88664934581168,"IRS1","Not significant","Not significant","Not significant"
0.368387039564697,8.88385522940496,2.01013291112999,0.0507415801265174,0.895409611878501,-3.88683925473926,"MIIP","Not significant","Not significant","Not significant"
0.445296054250562,9.44503378145724,2.00695692840883,0.0510919653013016,0.895409611878501,-3.89030954026305,"PREB","Not significant","Not significant","Not significant"
-0.593218640826963,7.1633811846119,-2.00656400954906,0.0511354588896614,0.895409611878501,-3.89073858061878,"CEP162","Not significant","Not significant","Not significant"
0.484383175926659,9.05929604233535,2.00619159936563,0.0511767119190311,0.895409611878501,-3.89114516826643,"WWTR1","Not significant","Not significant","Not significant"
-0.380328577413313,8.76338100517177,-2.00537549133256,0.0512672156112281,0.895409611878501,-3.89203597393898,"PLXND1","Not significant","Not significant","Not significant"
-0.499527229570553,6.8612144468282,-2.00533277864258,0.0512719561251877,0.895409611878501,-3.89208258853259,"CHD9","Not significant","Not significant","Not significant"
-0.590378210888,7.31616559457884,-2.0051879961636,0.0512880277910755,0.895409611878501,-3.89224059163937,"C1GALT1","Not significant","Not significant","Not significant"
-0.52501271658206,7.91250294437781,-2.00446080609446,0.0513688160088141,0.895409611878501,-3.8930340535878,"AP3B1","Not significant","Not significant","Not significant"
-0.581349537098283,9.65576937156192,-2.00242812220008,0.0515952250968116,0.895409611878501,-3.89525082895185,"ELOC","Not significant","Not significant","Not significant"
0.958003798055827,9.28885487747376,1.99933113533213,0.0519418426846216,0.895409611878501,-3.89862502167527,"ECHDC3","Not significant","Not significant","Not significant"
0.320916721898493,6.9107853748748,1.9952521557055,0.0524014414575774,0.895409611878501,-3.9030630617741,"RBP3","Not significant","Not significant","Not significant"
-1.02874852373499,7.53177275644333,-1.99388692680947,0.0525560527711969,0.895409611878501,-3.90454693171163,"CAMK2N1","Not significant","Not significant","Not significant"
0.61084227760533,9.00231447260188,1.99173929774672,0.052800069363234,0.895409611878501,-3.90687963316763,"CLPX","Not significant","Not significant","Not significant"
-0.889282268356999,10.8045641170697,-1.99059648546167,0.0529303164027252,0.895409611878501,-3.90812014911308,"HLA-F","Not significant","Not significant","Not significant"
0.84604531015965,7.43806418510335,1.98833867073914,0.0531884580997799,0.895409611878501,-3.9105694029347,"SFTPD","Not significant","Not significant","Not significant"
0.254112418881101,7.39554077562304,1.98669708991646,0.0533768271063187,0.895409611878501,-3.91234884560529,"ZDHHC18","Not significant","Not significant","Not significant"
-0.94894348796238,9.14992688042755,-1.98333621806342,0.0537642821538572,0.895409611878501,-3.91598847835082,"TPST2","Not significant","Not significant","Not significant"
0.468029014562461,10.663787795051,1.9823834909563,0.0538745576594744,0.895409611878501,-3.91701937397591,"TPI1","Not significant","Not significant","Not significant"
0.342067367720564,8.98146098810324,1.97728535633796,0.0544679794665842,0.895409611878501,-3.92252938059554,"VPS11","Not significant","Not significant","Not significant"
0.35558136857857,8.83092106849126,1.97570970670142,0.0546525229957394,0.895409611878501,-3.92423013587439,"ZNF419","Not significant","Not significant","Not significant"
0.472619825112215,9.13953293351243,1.97454164707208,0.0547896768945232,0.895409611878501,-3.92549027083764,"DECR2","Not significant","Not significant","Not significant"
-0.488097323288217,9.98107626303867,-1.97429001516894,0.0548192624546654,0.895409611878501,-3.92576166379734,"SNRPD1","Not significant","Not significant","Not significant"
0.326503107293933,7.83779288616767,1.97370270845929,0.0548883685600575,0.895409611878501,-3.92639498988852,"MAN2C1","Not significant","Not significant","Not significant"
-0.616140637785944,8.8613588744916,-1.97343565164805,0.0549198169626949,0.895409611878501,-3.92668292478398,"DEF8","Not significant","Not significant","Not significant"
-0.571040888289452,7.71883281335365,-1.97268307512327,0.0550085234693638,0.895409611878501,-3.92749417647486,"SLC25A13","Not significant","Not significant","Not significant"
0.2452286270295,7.18822537456558,1.97205645777598,0.0550824774334241,0.895409611878501,-3.92816946814887,"KSR1","Not significant","Not significant","Not significant"
-0.76156326131477,8.03660985496598,-1.97097801311979,0.0552099573929337,0.895409611878501,-3.92933130029013,"FANCI","Not significant","Not significant","Not significant"
0.46206198552404,8.39555141681436,1.96823797005767,0.0555349959240405,0.895409611878501,-3.93228102353846,"TNS1","Not significant","Not significant","Not significant"
-0.622469278735799,8.33378810178144,-1.9666063171768,0.0557293343544084,0.895409611878501,-3.93403604668225,"G6PD","Not significant","Not significant","Not significant"
0.324716151852402,8.40775887064179,1.96649893475505,0.0557421447087699,0.895409611878501,-3.93415150929578,"NECAP2","Not significant","Not significant","Not significant"
-0.360642590250064,8.13505314321974,-1.96603532719675,0.0557974806514758,0.895409611878501,-3.93464994649109,"RAB20","Not significant","Not significant","Not significant"
-0.50121305162823,6.96459961689938,-1.96577262032026,0.0558288582208003,0.895409611878501,-3.9349323499307,"RBM41","Not significant","Not significant","Not significant"
0.418005467569658,12.7009451493325,1.96484094242956,0.0559402600230604,0.895409611878501,-3.93593364788484,"CD81","Not significant","Not significant","Not significant"
0.418973656819002,8.06041075972814,1.96434301587317,0.0559998762246511,0.895409611878501,-3.93646863321939,"FOLR2","Not significant","Not significant","Not significant"
0.620908372608127,7.03125557167856,1.96387220257145,0.0560562965590511,0.895409611878501,-3.93697439185972,"LMOD1","Not significant","Not significant","Not significant"
0.386999341226635,6.71526384252504,1.96385013021534,0.05605894282175,0.895409611878501,-3.93699810022163,"SYNE3","Not significant","Not significant","Not significant"
0.359416989765833,7.5000866202414,1.9636487667111,0.0560830893376155,0.895409611878501,-3.93721437939089,"SMU1","Not significant","Not significant","Not significant"
0.503776001457857,8.60979431970969,1.9632809931681,0.0561272140649459,0.895409611878501,-3.937609351302,"AKAP1","Not significant","Not significant","Not significant"
-1.44069878653619,10.312319223827,-1.96149345542053,0.056342105677183,0.895409611878501,-3.93952827758926,"ITM2C","Not significant","Not significant","Not significant"
-0.379714819231556,12.336419788939,-1.96103915883911,0.056396832511084,0.895409611878501,-3.94001575264833,"SRP9","Not significant","Not significant","Not significant"
0.430065467725271,8.97877914616064,1.95994566992132,0.056528747506205,0.895409611878501,-3.94118874703992,"NAT9","Not significant","Not significant","Not significant"
-0.865559288102121,9.5030575956321,-1.95882388905591,0.0566643517326539,0.895409611878501,-3.94239156914036,"TNFRSF12A","Not significant","Not significant","Not significant"
0.431471791430261,8.38658704593262,1.95645570972973,0.0569515448528099,0.895409611878501,-3.94492909892131,"MZF1","Not significant","Not significant","Not significant"
-0.389748867145407,8.70521865119475,-1.95641445721602,0.0569565587038635,0.895409611878501,-3.94497328056298,"OCRL","Not significant","Not significant","Not significant"
-0.538084724228985,6.81785619364751,-1.95621068209155,0.0569813312111891,0.895409611878501,-3.94519151421744,"PHTF2","Not significant","Not significant","Not significant"
-1.73200529460959,8.44379916427629,-1.95617500256669,0.0569856696493892,0.895409611878501,-3.94522972352962,"HTR3A","Not significant","Not significant","Not significant"
0.43197694149265,8.57821530282526,1.95594688431394,0.0570134143253656,0.895409611878501,-3.94547400342027,"PRPSAP1","Not significant","Not significant","Not significant"
0.400671564829679,7.53827635868461,1.95325809487632,0.0573413134899819,0.895409611878501,-3.94835163876467,"PCYT2","Not significant","Not significant","Not significant"
0.505362162525922,9.45833172435398,1.95296587604256,0.0573770473363284,0.895409611878501,-3.94866419828396,"DHPS","Not significant","Not significant","Not significant"
1.28319433475592,7.47625509110874,1.95147350141503,0.0575598407676303,0.895409611878501,-3.95025989333974,"ATP6V1B1","Not significant","Not significant","Not significant"
-0.546497339706759,9.38096975041416,-1.95129655901665,0.0575815467489046,0.895409611878501,-3.95044902369184,"DDX23","Not significant","Not significant","Not significant"
-0.5529766113852,9.073935428449,-1.95006137643124,0.0577332661106713,0.895409611878501,-3.95176891954739,"ATP13A3","Not significant","Not significant","Not significant"
0.899518366379878,7.61856968281205,1.94722351522607,0.0580831485160081,0.895409611878501,-3.95479897650679,"MAP3K20","Not significant","Not significant","Not significant"
0.49119038048135,8.62205462300149,1.94588411155169,0.0582489173758036,0.895409611878501,-3.95622791252529,"LPAR2","Not significant","Not significant","Not significant"
0.305314578923708,7.71956896019721,1.9455882327369,0.0582855910993825,0.895409611878501,-3.95654346727439,"CLK3","Not significant","Not significant","Not significant"
-0.698740914126786,10.5970464127967,-1.94120513516477,0.0588311994481854,0.895409611878501,-3.96121371109751,"MCM3","Not significant","Not significant","Not significant"
0.28718687795708,6.99438296446482,1.94017648010739,0.0589598806968304,0.895409611878501,-3.96230857943832,"ZFHX2","Not significant","Not significant","Not significant"
0.433969320751152,10.5250099565025,1.93854073755936,0.0591650046548549,0.895409611878501,-3.96404869107985,"NFE2L1","Not significant","Not significant","Not significant"
-0.505256840678323,8.63063065601581,-1.93811040155342,0.0592190710415818,0.895409611878501,-3.96450629671166,"PMM2","Not significant","Not significant","Not significant"
0.33127140277129,8.17348269249278,1.93662035921638,0.0594066044576769,0.895409611878501,-3.96609015470224,"UBOX5","Not significant","Not significant","Not significant"
-0.62224845828342,8.51526964050475,-1.93649074914158,0.0594229409837904,0.895409611878501,-3.96622788080635,"RPRD1A","Not significant","Not significant","Not significant"
0.315488003854483,6.62271551732266,1.9359216004548,0.059494724243178,0.895409611878501,-3.96683258468204,"CPLANE2","Not significant","Not significant","Not significant"
0.553524966893781,10.064922293167,1.93549148459915,0.0595490215363375,0.895409611878501,-3.96728947919067,"KDM1A","Not significant","Not significant","Not significant"
-1.00421637493033,8.47731162003855,-1.93478185552937,0.0596386972630959,0.895409611878501,-3.96804311781372,"ST3GAL1","Not significant","Not significant","Not significant"
-0.597798909038143,8.55576929846259,-1.93188682257378,0.0600057447688504,0.895409611878501,-3.97111548184257,"NABP2","Not significant","Not significant","Not significant"
-0.52700182993053,9.96252972116669,-1.93177610388071,0.0600198206838498,0.895409611878501,-3.97123291186811,"H2AZ2","Not significant","Not significant","Not significant"
-0.861428767885308,9.16785982431798,-1.93014945526343,0.060226947093251,0.895409611878501,-3.97295756178577,"ACP5","Not significant","Not significant","Not significant"
-0.650788885814366,9.38994239545787,-1.92900163597582,0.0603734715183389,0.895409611878501,-3.97417385807167,"SLC22A18","Not significant","Not significant","Not significant"
1.74226817780466,8.23820536300522,1.92867474729667,0.06041525628704,0.895409611878501,-3.9745201460023,"UPK3B","Not significant","Not significant","Not significant"
-0.502446258174807,8.82863920859552,-1.92708680038623,0.0606185899107439,0.895409611878501,-3.97620168376039,"ZNF330","Not significant","Not significant","Not significant"
0.476203425504263,11.2803416453588,1.92586632351631,0.0607752684365804,0.895409611878501,-3.97749336483402,"ATP5F1C","Not significant","Not significant","Not significant"
-0.668916115523625,8.63939297355211,-1.92401082193985,0.0610141335627784,0.895409611878501,-3.97945590480757,"SH2B2","Not significant","Not significant","Not significant"
-0.725276984366979,9.81475611999158,-1.92262444985377,0.0611931310853799,0.895409611878501,-3.98092129606917,"IRAK1","Not significant","Not significant","Not significant"
0.345374297421107,10.2408932885953,1.92252247559957,0.0612063149614836,0.895409611878501,-3.98102905024373,"RPL21","Not significant","Not significant","Not significant"
0.745988270018812,7.84385034665859,1.92222590514493,0.0612446713049159,0.895409611878501,-3.9813424051965,"NFIB","Not significant","Not significant","Not significant"
-0.615736482300406,8.63158915003238,-1.92180197020085,0.0612995358592973,0.895409611878501,-3.9817902678137,"BCCIP","Not significant","Not significant","Not significant"
-0.57836138813477,10.303071749261,-1.92178263126241,0.0613020396587892,0.895409611878501,-3.98181069645158,"HAT1","Not significant","Not significant","Not significant"
1.06234532620625,7.49049950298017,1.92153874422903,0.061333623075862,0.895409611878501,-3.9820683122157,"AKAP12","Not significant","Not significant","Not significant"
-0.509570635333499,9.15036898566,-1.92134029181044,0.0613593329937346,0.895409611878501,-3.98227791708717,"MRM2","Not significant","Not significant","Not significant"
0.348810446362957,7.7997622848121,1.9209545435931,0.0614093338978524,0.895409611878501,-3.9826852952241,"TBC1D16","Not significant","Not significant","Not significant"
-0.483643116175154,7.15100184086172,-1.92052943746278,0.0614644768448508,0.895409611878501,-3.98313416472087,"ZNF764","Not significant","Not significant","Not significant"
-0.810932367184698,8.01512727080927,-1.91744104054326,0.0618663660311057,0.895409611878501,-3.98639288899016,"TMEM176B","Not significant","Not significant","Not significant"
-0.458417879688829,7.2879680974615,-1.9174090354592,0.0618705425709639,0.895409611878501,-3.98642663787503,"IL6ST","Not significant","Not significant","Not significant"
0.520098868823242,7.00466604153467,1.9171460921543,0.0619048648022441,0.895409611878501,-3.98670389112648,"SEMA3G","Not significant","Not significant","Not significant"
-0.677545418962707,8.13843642847403,-1.91604095355758,0.0620492979642332,0.895409611878501,-3.98786885105679,"CPD","Not significant","Not significant","Not significant"
0.399954609281932,7.94422036385274,1.91598048686942,0.062057208819923,0.895409611878501,-3.98793257577016,"COQ6","Not significant","Not significant","Not significant"
0.351495696785477,8.2112755515573,1.91527523062052,0.0621495413008649,0.895409611878501,-3.98867571684178,"POMT2","Not significant","Not significant","Not significant"
-0.786584950559959,9.89723456062538,-1.91350349018686,0.0623820176231545,0.895409611878501,-3.99054169384452,"ZNF185","Not significant","Not significant","Not significant"
0.401197260102864,6.83739431942285,1.91329653968895,0.0624092208365628,0.895409611878501,-3.99075956426745,"WDR25","Not significant","Not significant","Not significant"
0.267208446069512,6.5831687274601,1.91162631385937,0.0626291405730948,0.895409611878501,-3.99251725073464,"DUSP13","Not significant","Not significant","Not significant"
-0.577899926052191,7.62790819937821,-1.91152292758006,0.0626427752895652,0.895409611878501,-3.99262601157849,"HIP1","Not significant","Not significant","Not significant"
0.248599203413048,7.41000831057351,1.91102697605273,0.062708217356811,0.895409611878501,-3.99314768170093,"THRA","Not significant","Not significant","Not significant"
-0.414995726931343,11.4808846593358,-1.91076536740172,0.0627427608546956,0.895409611878501,-3.99342281421272,"NONO","Not significant","Not significant","Not significant"
0.230028668733104,7.27925092030562,1.91072792175525,0.0627477066091401,0.895409611878501,-3.99346219321615,"POFUT2","Not significant","Not significant","Not significant"
-0.397471033501819,7.57966056305164,-1.9102542940368,0.0628102913250483,0.895409611878501,-3.993960223022,"ZNF696","Not significant","Not significant","Not significant"
-0.460818245836227,7.54028448113412,-1.90805018182581,0.0631022439085115,0.895409611878501,-3.99627663139411,"FAM111A","Not significant","Not significant","Not significant"
0.537439244326157,9.35384581746724,1.90741814087519,0.0631861767959753,0.895409611878501,-3.99694048999269,"GYPC","Not significant","Not significant","Not significant"
-0.488962960568256,8.29973674761793,-1.90740703915224,0.0631876519201903,0.895409611878501,-3.99695214905919,"MAP3K12","Not significant","Not significant","Not significant"
0.559811123199226,8.76576387288984,1.90631391287205,0.0633330437284212,0.895409611878501,-3.9980998952799,"TOMM40","Not significant","Not significant","Not significant"
-0.51630391279487,9.23095403164229,-1.9057395268111,0.0634095548615868,0.895409611878501,-3.99870277625078,"HSPA4","Not significant","Not significant","Not significant"
0.66613324082331,10.1793512459973,1.90551616827556,0.0634393286929602,0.895409611878501,-3.99893717725573,"COPS7A","Not significant","Not significant","Not significant"
-0.447087245860091,7.60985366634575,-1.9024169937762,0.0638536861444546,0.895409611878501,-4.00218736109528,"CDK2","Not significant","Not significant","Not significant"
0.474429869794857,8.01500088663932,1.90014775606403,0.0641585470851971,0.895409611878501,-4.00456455404759,"C3orf18","Not significant","Not significant","Not significant"
-0.691891101395947,8.56140309624293,-1.8998077166244,0.0642043367206634,0.895409611878501,-4.0049205797122,"RNF138","Not significant","Not significant","Not significant"
-0.560147398642654,11.2775634036007,-1.89761574561108,0.0645001778617398,0.895409611878501,-4.00721440858274,"NSA2","Not significant","Not significant","Not significant"
-0.500334318834399,7.99485731505572,-1.89748403523809,0.0645179912940896,0.895409611878501,-4.00735217354714,"ITFG1","Not significant","Not significant","Not significant"
0.414833865912986,8.9032992729519,1.89726832269074,0.0645471748474278,0.895409611878501,-4.00757778606047,"DGLUCY","Not significant","Not significant","Not significant"
-0.743730814120266,8.34751302402674,-1.8955116982323,0.0647852470950977,0.895409611878501,-4.00941428406377,"IRF8","Not significant","Not significant","Not significant"
-0.39818786571938,7.1593727250218,-1.89509552618981,0.0648417599351689,0.895409611878501,-4.00984918479714,"ZNF292","Not significant","Not significant","Not significant"
0.401124646793673,8.29185620569348,1.89509247559656,0.0648421743367693,0.895409611878501,-4.00985237239873,"COA7","Not significant","Not significant","Not significant"
-0.404038602165563,8.62260889560238,-1.89373970841075,0.0650261612671413,0.895409611878501,-4.01126550017037,"ROCK2","Not significant","Not significant","Not significant"
-0.650781355557496,8.38723810015064,-1.89344361481005,0.0650664917297521,0.895409611878501,-4.01157470034266,"MICB","Not significant","Not significant","Not significant"
0.615337010511836,7.16053932264456,1.89229294947476,0.0652234249651741,0.895409611878501,-4.01277594115993,"ACTG2","Not significant","Not significant","Not significant"
0.360729754899631,8.72538741224078,1.89199271187291,0.0652644259243706,0.895409611878501,-4.01308928130381,"SF3B3","Not significant","Not significant","Not significant"
0.461807916280175,9.44198764236464,1.89078491361486,0.0654295872885992,0.895409611878501,-4.01434939591959,"PINK1","Not significant","Not significant","Not significant"
-0.412226910906521,8.89619940464908,-1.89014226877954,0.065517611609078,0.895409611878501,-4.01501962078986,"DGCR2","Not significant","Not significant","Not significant"
-0.470834899149195,10.6525081265599,-1.88965146543277,0.0655849059581766,0.895409611878501,-4.01553136767747,"LSM7","Not significant","Not significant","Not significant"
-0.366397239307916,9.67203320339951,-1.88938672053753,0.0656212297792029,0.895409611878501,-4.01580736660159,"HNRNPA2B1","Not significant","Not significant","Not significant"
-0.607319243363975,10.1014600490892,-1.88907993455691,0.0656633432408693,0.895409611878501,-4.01612715590043,"EIF3A","Not significant","Not significant","Not significant"
0.378028446411779,7.37058948765937,1.8890678202301,0.0656650066852777,0.895409611878501,-4.016139782867,"ISYNA1","Not significant","Not significant","Not significant"
0.447544192279905,7.49052709160037,1.88598404310807,0.066089618076557,0.895409611878501,-4.01935199455286,"CSDC2","Not significant","Not significant","Not significant"
0.315616862027717,7.95109833532765,1.88487814673995,0.0662424606514747,0.895409611878501,-4.02050294897815,"GDF5","Not significant","Not significant","Not significant"
-0.439510348567998,7.42457070344803,-1.8847257800784,0.066263542395067,0.895409611878501,-4.02066148215128,"NCBP3","Not significant","Not significant","Not significant"
0.298726615590563,7.20859606109922,1.88454712352013,0.0662882689470399,0.895409611878501,-4.02084735642942,"GRM2","Not significant","Not significant","Not significant"
-0.318693530031835,7.70018736533368,-1.88192844145007,0.0666516055383899,0.895409611878501,-4.02357024907813,"MSH6","Not significant","Not significant","Not significant"
-0.552936460331946,9.79787719101863,-1.88186928782937,0.0666598325486238,0.895409611878501,-4.02363172245255,"RFX5","Not significant","Not significant","Not significant"
0.4844977110555,9.49409707699688,1.87951143390975,0.0669884655413713,0.895409611878501,-4.02608080772629,"TYK2","Not significant","Not significant","Not significant"
0.341011223165425,7.17212848093627,1.87855298522003,0.0671224463812018,0.895409611878501,-4.02707565287184,"DNAAF1","Not significant","Not significant","Not significant"
0.329437263214198,8.24859892290467,1.87840533062209,0.0671431071937122,0.895409611878501,-4.02722887916982,"DHDDS","Not significant","Not significant","Not significant"
0.526329688506066,10.0103124525893,1.87777534944708,0.067231319237671,0.895409611878501,-4.02788252632087,"ATP5IF1","Not significant","Not significant","Not significant"
-0.900248858274353,7.82649669909623,-1.87674409822833,0.0673759315440768,0.895409611878501,-4.02895214634457,"CENPU","Not significant","Not significant","Not significant"
-0.434796161287042,10.3058250629794,-1.8761187569814,0.0674637521103252,0.895409611878501,-4.02960052946254,"HNRNPF","Not significant","Not significant","Not significant"
0.322930205530438,7.47091297329628,1.87598523981142,0.0674825153845254,0.895409611878501,-4.02973894434889,"VCY","Not significant","Not significant","Not significant"
-0.456532380163444,8.58564111613051,-1.87500173884774,0.0676208645673887,0.895409611878501,-4.03075828407326,"MYL12A","Not significant","Not significant","Not significant"
-0.465611076051627,7.20108646332347,-1.873206979086,0.0678739562706192,0.895409611878501,-4.0326173627844,"HPS4","Not significant","Not significant","Not significant"
0.484906729412348,11.8600523332165,1.87292566343271,0.0679136995991798,0.895409611878501,-4.03290863317935,"NDUFA13","Not significant","Not significant","Not significant"
-0.458200272764859,9.12936918972478,-1.87246813257008,0.0679783803363915,0.895409611878501,-4.03338228098987,"POLD4","Not significant","Not significant","Not significant"
1.39835502564363,9.88778345099904,1.87151376998927,0.0681134665408737,0.895409611878501,-4.03436996919063,"DOK5","Not significant","Not significant","Not significant"
-0.442288157815693,7.89346353687021,-1.87000913754373,0.0683269053389114,0.895409611878501,-4.03592633830029,"ATRX","Not significant","Not significant","Not significant"
0.375228744048818,7.77521880312739,1.86751169223765,0.0686824355033935,0.895409611878501,-4.03850748482147,"MID2","Not significant","Not significant","Not significant"
0.503848804232931,8.10906917594363,1.86633682548839,0.0688502302376936,0.895409611878501,-4.03972078818088,"ADGRA2","Not significant","Not significant","Not significant"
0.247674217034675,7.80054725230662,1.86538472808903,0.0689864646664798,0.895409611878501,-4.04070359325597,"STARD8","Not significant","Not significant","Not significant"
-0.505373964131512,7.47919608640264,-1.86528358854588,0.0690009500591016,0.895409611878501,-4.04080797162092,"GPT","Not significant","Not significant","Not significant"
0.390544108268937,9.2480294496904,1.86499012595418,0.0690429949573732,0.895409611878501,-4.04111080663043,"CANT1","Not significant","Not significant","Not significant"
-0.434149956956548,6.84420835732875,-1.86270962497546,0.0693704694129758,0.895409611878501,-4.04346286181389,"AKAP9","Not significant","Not significant","Not significant"
-0.626842943817521,9.54012902063413,-1.86062474988712,0.0696710069666286,0.895409611878501,-4.04561116885065,"ACBD3","Not significant","Not significant","Not significant"
0.387149542667323,6.82077303112004,1.85982987356037,0.0697858804814113,0.895409611878501,-4.04642972977368,"PRRG3","Not significant","Not significant","Not significant"
-0.433556121594568,8.94372181515611,-1.85842214746874,0.0699897164353024,0.895409611878501,-4.04787872448471,"HMGXB4","Not significant","Not significant","Not significant"
-0.56445517224408,8.12003396431529,-1.85666473411583,0.0702448961427602,0.895409611878501,-4.04968644304499,"SOX13","Not significant","Not significant","Not significant"
0.392758296544565,7.19046537000667,1.85639362520991,0.0702843319376149,0.895409611878501,-4.04996519217222,"MVD","Not significant","Not significant","Not significant"
0.406866221855335,10.4800339562407,1.85523733827381,0.0704527378813861,0.895409611878501,-4.05115370411194,"SLC25A3","Not significant","Not significant","Not significant"
0.323428814984504,8.12695218019408,1.85199589326589,0.0709266617826858,0.895409611878501,-4.05448236857298,"ZNF446","Not significant","Not significant","Not significant"
0.419376352928548,7.82917096987892,1.85198588270553,0.0709281295840395,0.895409611878501,-4.05449264137076,"PRB3","Not significant","Not significant","Not significant"
0.276413573361555,6.84790010778067,1.85126186433356,0.0710343573795635,0.895409611878501,-4.0552355098307,"LRP1","Not significant","Not significant","Not significant"
0.307550211895913,8.71834949295911,1.85114342073457,0.0710517482402892,0.895409611878501,-4.05535701530403,"KCTD2","Not significant","Not significant","Not significant"
0.32862301088695,8.74132567188488,1.85090460762715,0.0710868237277068,0.895409611878501,-4.05560198326277,"PGLS","Not significant","Not significant","Not significant"
-0.464038078722711,9.45777375604926,-1.85018946906477,0.0711919470447972,0.895409611878501,-4.056335403437,"PSME3IP1","Not significant","Not significant","Not significant"
-0.343843345679465,7.13467483792674,-1.84925676128456,0.0713292506120949,0.895409611878501,-4.05729161800277,"CHAF1A","Not significant","Not significant","Not significant"
0.365944803842692,8.93092139908285,1.84887879238478,0.0713849552137038,0.895409611878501,-4.05767900419578,"UNC119","Not significant","Not significant","Not significant"
-0.585352465737365,8.66580504955109,-1.84871658148457,0.07140887297749,0.895409611878501,-4.05784523746111,"CEP57","Not significant","Not significant","Not significant"
-0.705150955434568,8.6337234675423,-1.84816045166249,0.0714909251379445,0.895409611878501,-4.05841507013854,"TTC13","Not significant","Not significant","Not significant"
0.410005052107614,7.42492731107654,1.84767534336578,0.0715625639846074,0.895409611878501,-4.05891202060475,"MTHFD1","Not significant","Not significant","Not significant"
-0.307812052342214,6.64832165073007,-1.84608813630728,0.071797382054734,0.895409611878501,-4.06053725224931,"NAA15","Not significant","Not significant","Not significant"
0.52488360265728,9.18667300023848,1.84572284693098,0.0718515169027012,0.895409611878501,-4.06091113636705,"SSBP3","Not significant","Not significant","Not significant"
1.00483495750406,10.3331186291892,1.84509437468775,0.0719447357103918,0.895409611878501,-4.06155425861447,"ALDH2","Not significant","Not significant","Not significant"
-0.415901120972802,7.50585327623335,-1.84469718314438,0.0720037024353095,0.895409611878501,-4.06196061947657,"SH3TC1","Not significant","Not significant","Not significant"
-0.42827525172305,8.72018243854954,-1.8432323699719,0.0722215217298094,0.895409611878501,-4.06345864958187,"ZNF638","Not significant","Not significant","Not significant"
-0.486781427399193,6.92156750419442,-1.84286465351242,0.07227628919299,0.895409611878501,-4.06383455659729,"VPS13A","Not significant","Not significant","Not significant"
0.259052286523049,7.30992332100477,1.84264856840815,0.0723084891949532,0.895409611878501,-4.06405542709204,"MUC3A","Not significant","Not significant","Not significant"
0.286304113515562,7.34680792083022,1.84201518878027,0.0724029425609156,0.895409611878501,-4.06470271524508,"EGLN2","Not significant","Not significant","Not significant"
0.465710840323933,7.84439115804778,1.84105106311411,0.0725469194869836,0.895409611878501,-4.06568767388829,"ERG28","Not significant","Not significant","Not significant"
-0.419383174392988,8.08019372612495,-1.84020716259103,0.0726731417481205,0.895409611878501,-4.06654947413159,"ABCD1","Not significant","Not significant","Not significant"
-0.301010794500822,7.32512451653062,-1.83972749652924,0.0727449683430034,0.895409611878501,-4.06703917464295,"USP15","Not significant","Not significant","Not significant"
-1.42297469206384,9.19286403243769,-1.83926194584877,0.0728147387693045,0.895409611878501,-4.06751436769933,"ID1","Not significant","Not significant","Not significant"
-0.466891848663216,9.4881766031195,-1.83909945835581,0.072839103535565,0.895409611878501,-4.06768019814706,"DNAJA2","Not significant","Not significant","Not significant"
0.316536484144716,7.3239176369828,1.83627643153568,0.0732635159807053,0.895409611878501,-4.07055945004566,"CATSPERZ","Not significant","Not significant","Not significant"
0.605941775100437,11.4299346401854,1.83544987155581,0.0733881762466046,0.895409611878501,-4.07140180810454,"PABPC4","Not significant","Not significant","Not significant"
0.522945548624454,8.80940458205041,1.83490048007895,0.0734711337894435,0.895409611878501,-4.07196153359958,"REX1BD","Not significant","Not significant","Not significant"
-0.943296103903753,9.35978782091959,-1.83434417236815,0.0735552165634158,0.895409611878501,-4.072528169886,"FAT1","Not significant","Not significant","Not significant"
0.293396786888487,6.59370211238888,1.83318556823808,0.0737305945752687,0.895409611878501,-4.07370784707719,"DUSP26","Not significant","Not significant","Not significant"
0.433968359730898,11.542610395713,1.8325408681432,0.0738283360684199,0.895409611878501,-4.07436401686194,"NME1","Not significant","Not significant","Not significant"
-0.449349599726809,8.24344868882855,-1.83241355744633,0.0738476503098462,0.895409611878501,-4.07449357083533,"GPSM3","Not significant","Not significant","Not significant"
-0.372225981348252,10.0472134804735,-1.83183198859959,0.0739359342203582,0.895409611878501,-4.07508529627789,"NSUN5","Not significant","Not significant","Not significant"
-0.634872607607465,8.25688823359263,-1.83131869382839,0.0740139281081721,0.895409611878501,-4.07560743132334,"DNAJC10","Not significant","Not significant","Not significant"
-0.260088734970631,10.7269195919574,-1.83128650402463,0.0740188215893897,0.895409611878501,-4.07564017164539,"B2M","Not significant","Not significant","Not significant"
